alt,time,vs,hs,dist,ang,weight,acc,fuel
10367.786469283314,112.0,29.68465390313009,735.0232303606989,86931.08903485593,65.91044517648183,264.80699271013975,2.152589694116348,99.80699271013974
10338.055551477059,113.0,29.73091780625547,733.0562525985889,86198.03278225735,66.03203534581846,264.6068745046108,2.146214140329518,99.60687450461081
10308.27095085006,114.0,29.78460062700012,731.0937908430856,85466.93899141427,66.11825834267825,264.40730083234484,2.1419897136339525,99.40730083234484
10278.427395004339,115.0,29.843555845719816,729.134444566963,84737.8045468473,66.16767900845834,264.208059634917,2.1400339175805905,99.20805963491699
10248.521799368513,116.0,29.905595635825627,727.1766997017089,84010.62784714559,66.18011373261005,264.00893585933636,2.140385827913283,99.00893585933638
10218.553242733607,117.0,29.96855663490515,725.2189882980967,83285.40885884748,66.1565682688332,263.80971848363464,2.1430090216947657,98.80971848363463
10188.522881617804,118.0,30.030361115803405,723.2597467677514,82562.14911207973,66.09914582334248,263.6102070593245,2.1477964578993007,98.61020705932452
10158.433808637026,119.0,30.089072980778013,721.2974704749139,81840.85164160482,66.01092875396243,263.4102176095073,2.154577119331749,98.41021760950731
10128.290860655025,120.0,30.142947982001175,719.3307627652875,81121.52087883954,65.89583738247288,263.2095877410346,2.1631242123002226,98.20958774103464
10098.100383184623,121.0,30.190477470402076,717.3583769016954,80404.16250193784,65.75846973491396,263.0081808507938,2.173164698062915,98.0081808507938
10067.869958337053,122.0,30.230424847570998,715.3792498012401,79688.7832521366,65.60392647606623,262.80588933068276,2.1843898989741963,97.80588933068276
10037.60810453886,123.0,30.261853798192565,713.3925269116196,78975.39072522499,65.43762584739781,262.60263670370637,2.196466885153011,97.60263670370637
10007.323957176664,124.0,30.28414736219629,711.3975780000345,78263.99314722496,65.26511397516096,262.3983786549495,2.209050308985959,97.39837865494951
9977.026940174808,125.0,30.297017001855853,709.3940040316414,77554.59914319332,65.09187639235464,262.1931029555088,2.2217943206554893,97.19310295550876
9946.726439128373,126.0,30.30050104643449,707.381635662899,76847.21750753043,64.9231569172601,261.9868283137685,2.2343641742775175,96.98682831376853
9916.431486876345,127.0,30.294952252027926,705.3605241507324,76141.8569833797,64.76379006628335,261.7796022251591,2.2464471266832637,96.7796022251591
9886.150472203062,128.0,30.281014673282662,703.3309256713007,75438.5260577084,64.61805288895609,261.5714979268369,2.2577622435018303,96.5714979268369
9855.890881636818,129.0,30.259590566244082,701.293280151938,74737.23277755646,64.48954147189339,261.36261059551987,2.268068762038187,96.36261059551987
9825.65908306051,130.0,30.231798576309686,699.2481857557214,74037.98459180075,64.38107637950428,261.15305295299083,2.277172717119107,96.15305295299086
9795.460158103582,131.0,30.198924956927826,697.1963701369659,73340.78822166378,64.29464003422133,260.9429504628361,2.284931611785347,95.94295046283612
9765.297788141748,132.0,30.16236996183335,695.1386595288358,72645.64956213495,64.23134757244753,260.7324363125768,2.2912570045177727,95.73243631257681
9735.174196326483,133.0,30.123591815265847,693.0759466522348,71952.57361548272,64.19145115099393,260.52164637685644,2.296114982159201,95.52164637685644
9705.090145561251,134.0,30.084050765232497,691.00915836509,71261.56445711762,64.17437613842365,260.31071434981254,2.299524585655805,95.31071434981254
9675.044989904314,135.0,30.04515565693711,688.9392239128736,70572.62523320474,64.17878621808816,260.0997672188864,2.3015543471118747,95.09976721888644
9645.036774666814,136.0,30.00821523750054,686.8670445963166,69885.75818860842,64.20267324996527,259.88892122937364,2.302317175220287,94.88892122937361
9615.062378621635,137.0,29.974396045178935,684.793465634898,69200.96472297353,64.24346685621543,259.678278460668,2.3019638871730113,94.678278460668
9585.117690337645,138.0,29.944688283988768,682.7192509639954,68518.24547200953,64.29815814910833,259.4679241033286,2.3006757258137216,94.4679241033286
9555.197809756039,139.0,29.91988058160665,680.6450616470164,67837.60041036252,64.3634318158678,259.2579244927707,2.298656220203733,94.2579244927707
9525.297265737256,140.0,29.90054401878288,678.5714385004973,67159.02897186202,64.43580088986418,259.04832592241706,2.296122746936436,94.04832592241706
9495.410240395335,141.0,29.88702534192176,676.4987894135189,66482.5301824485,64.51173892485828,258.8391542281416,2.293298130994377,93.8391542281416
9465.530791537176,142.0,29.87944885815924,674.4273816920885,65808.10280075642,64.58780488664017,258.63041510805743,2.2904025923026112,93.63041510805743
9435.653065352495,143.0,29.87772618468062,672.3573395795217,65135.74546117689,64.66075681565206,258.42209511801144,2.2876463015305433,93.42209511801146
9405.77149256227,144.0,29.881572790225754,670.2886469054134,64465.45681427148,64.7276511277254,258.21416326403005,2.2852227602898894,93.21416326403006
9375.880962437028,145.0,29.890530125241437,668.2211546116888,63797.23565965979,64.78592524868631,258.0065730985567,2.283303170413078,93.00657309855669
9345.976970359028,146.0,29.903992077999686,666.1545927087512,63131.08106695104,64.8334620756721,257.7992652174957,2.2820319075015796,92.79926521749572
9316.055735857453,147.0,29.92123450157431,664.0885860413134,62466.99248090973,64.8686354916147,257.5921700495077,2.2815231675590244,92.5921700495077
9286.11428924486,148.0,29.94144661259307,662.022673103217,61804.96980780651,64.89033681204126,257.3852108272548,2.281858813531078,92.38521082725481
9256.150526095757,149.0,29.963763149104548,659.9563270412916,61145.01348076522,64.89798261015659,257.17830663190665,2.283087411438387,92.17830663190666
9226.163229819595,150.0,29.98729627616183,657.8889779343467,60487.12450283088,64.89150485134599,256.9713754067352,2.285224413389046,91.97137540673523
9196.152063487287,151.0,30.011166332306892,655.8200354255059,59831.30446740537,64.87132468138843,256.7643368426535,2.288253416605932,91.7643368426535
